Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
29/01/2024,FLIPKART,Watch,Apple Watch Series 8 (45mm),NEW ,429,3989.70,323.32,3006.88,24.6,,In Stock,4.6,1596
2024-12-30,flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB, New,1199,11150.70,983.73,9148.69,18.0,,In Stock,4.2,1845
23/11/2025,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.70,447.76,4164.17,44.0,Black Friday,Low Stock,4.5,1270
2026-01-31,Amazon,iPad,iPad Pro 11-inch (M4) 256GB, New,999,9290.70,911.1,8473.23,8.799999999999999,,In Stock,4.7,3003
24/01/2025,flipkart,iPhone,iPhone 15 128GB, New,799,7430.70,692.08,6436.34,13.4,,Low Stock,4.4,1512
2025-01-14,Flipkart,iPhone,iPhone 16 Pro 256GB,NEW ,1099,10220.70,1113.21,10352.85,-1.3,,In Stock,4.6,373
2024-03-30,Amazon,iPhone,iPhone 14 128GB, New,799,7430.70,687.87,6397.19,13.900000000000002,,In Stock,4.6,1654
2026-06-14,flipkart,iPhone,iPhone 17 128GB,NEW ,849,7895.70,855.72,7958.20,-0.8,,In Stock,4.3,1458
2023-07-06,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,new,1999,18590.70,2033.08,18907.64,-1.7000000000000002,,In Stock,4.6,741
2024-09-27,FLIPKART,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.70,290.9,2705.37,51.4,,Low Stock,4.2,2572
2024-09-25,FLIPKART,Mac,MacBook Pro 14-inch M1 Pro 512GB, New,1999,18590.70,1791.28,16658.90,10.4,,In Stock,4.8,2561
2025-08-10, Amazon,iPhone,iPhone 16 Pro 256GB,NEW ,1099,10220.70,1091.98,10155.41,0.6,,In Stock,4.5,1152
2024-01-13,FLIPKART,Watch,Apple Watch Ultra 2,New,799,7430.70,808.2,7516.26,-1.2,,In Stock,4.5,240
2024-09-04,FLIPKART,Watch,Apple Watch Ultra 2,New,799,7430.70,802.47,7462.97,-0.4,,In Stock,4.4,1279
2024-05-07,amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,new,1999,18590.70,1798.49,16725.96,10.0,,In Stock,4.6,4304
2024-10-31,Amazon,Watch,Apple Watch Series 9 (45mm),new,429,3989.70,334.25,3108.53,22.1,,Out of Stock,4.5,2207
2025-09-24, Flipkart ,iPhone,iPhone 16 128GB, New,799,7430.70,690.57,6422.30,13.6,,In Stock,4.5,772
2025-11-01, Amazon,iPhone,iPhone 13 Pro Max 256GB,NEW ,1199,11150.70,814.77,7577.36,32.0,,Out of Stock,4.4,5289
2026-04-08,amazon ,Mac,MacBook Pro 14-inch M4 Pro 512GB,new,1999,18590.70,1915.07,17810.15,4.2,,Out of Stock,4.6,855
2026-05-06,AMAZON ,Watch,Apple Watch Ultra,NEW ,799,7430.70,499.68,4647.02,37.5,,Out of Stock,4.8,6106
2025-03-27,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.70,153.1,1423.83,53.5,,Out of Stock,3.9,1984
2023-08-16,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,1910.62,17768.77,4.4,,In Stock,4.7,2152
2024-03-12,AMAZON ,Mac,MacBook Air M1 256GB, New,999,9290.70,704.27,6549.71,29.5,,Low Stock,4.2,3868
2024-10-31, Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,7430.70,469.06,4362.26,41.3,,In Stock,4.4,1146
2021-12-20,amazon,Mac,MacBook Air M1 256GB,New,999,9290.70,890.13,8278.21,10.9,,In Stock,4.4,952
2024-04-07,amazon ,Watch,Apple Watch Ultra 2, New,799,7430.70,793.84,7382.71,0.6,,Low Stock,4.5,363
2026-04-05,Amazon,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,1002.97,9327.62,16.3,,In Stock,4.4,1605
2025-07-31,amazon ,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,18590.70,1472.05,13690.07,26.4,,Out of Stock,3.9,2299
2025-02-22, Flipkart ,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,457.49,4254.66,54.2,,Out of Stock,4.2,5463
2026-06-01,FLIPKART,iPhone,iPhone 17 128GB,New,849,7895.70,837.39,7787.73,1.4,,Low Stock,4.5,831
2023-04-30, Flipkart ,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,1876.44,17450.89,6.1,,In Stock,4.7,2632
Apr 12 2026,Flipkart,Watch,Apple Watch Series X (45mm),new,429,3989.70,327.67,3047.33,23.6,,In Stock,4.8,1028
2024-03-10,FLIPKART,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.70,933.05,8677.36,22.2,,In Stock,4.5,2826
2026-06-20,amazon ,Mac,MacBook Pro 14-inch M1 Pro 512GB,new,1999,18590.70,1582.77,14719.76,20.8,,Low Stock,4.2,2526
2023-09-24, Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.70,1393.44,12958.99,30.3,,Low Stock,4.1,498
2024-10-19,Amazon,iPhone,iPhone 16 128GB,New,799,7430.70,789.57,7343.00,1.2,,In Stock,4.4,107
2025-03-09,Amazon,iPhone,iPhone 15 128GB,new,799,7430.70,695.11,6464.52,13.0,,In Stock,4.7,1005
2025-02-23,FLIPKART,iPhone,iPhone 14 Pro 128GB,NEW ,999,9290.70,801.23,7451.44,19.8,,In Stock,4.4,4323
2023-08-30,FLIPKART,Watch,Apple Watch Ultra,Renewed/Refurbished,799,7430.70,566.02,5263.99,29.2,,In Stock,3.9,1703
Jan 11 2022,FLIPKART,Watch,Apple Watch Series 6 (44mm),New,429,3989.70,332.34,3090.76,22.5,,Out of Stock,4.8,1782
09/01/2021,AMAZON ,Watch,Apple Watch Series 6 (44mm),New,429,3989.70,424.71,3949.80,1.0,,In Stock,4.8,199
2024-04-07,FLIPKART,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.70,1094.88,10182.38,8.7,,Out of Stock,4.4,886
2025-10-27,AMAZON ,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.70,492.57,4580.90,38.4,,Out of Stock,4.5,1607
2024-10-10,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.70,518.92,4825.96,35.099999999999994,Great Indian Festival,In Stock,4.3,1183
2025-10-11,AMAZON ,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.70,218.85,2035.31,63.5,Great Indian Festival,In Stock,4.0,4808
Apr 02 2023,Amazon,iPhone,iPhone 13 Pro Max 256GB,NEW ,1199,11150.70,1085.04,10090.87,9.5,,In Stock,4.8,1874
16/11/2023,AMAZON ,iPhone,iPhone 15 128GB,NEW ,799,7430.70,786.67,7316.03,1.5,,Out of Stock,4.3,218
16/05/2024,amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.70,1903.11,17698.92,4.8,,In Stock,4.7,2426
Jul 05 2022,AMAZON ,iPad,iPad (9th Gen) 64GB,new,329,3059.70,328.58,3055.79,0.1,,In Stock,4.3,1271
2025-04-10, Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.70,1399.25,13013.03,30.0,,In Stock,4.0,753
26/05/2026,amazon,iPhone,iPhone 16 128GB, New,799,7430.70,703.13,6539.11,12.0,,In Stock,4.9,1167
2021-08-17,flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.70,588.67,5474.63,26.3,,In Stock,4.0,385
2025-11-01,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,766.87,7131.89,30.2,,In Stock,4.2,887
2022-07-21,Flipkart,iPhone,iPhone 13 Pro Max 256GB, New,1199,11150.70,1208.35,11237.66,-0.8,,Out of Stock,4.2,1425
2026-02-15,flipkart,iPhone,iPhone 13 128GB,new,799,7430.70,471.58,4385.69,41.0,,Low Stock,4.8,3946
2026-03-13,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,NEW ,1999,18590.70,1874.34,17431.36,6.2,,In Stock,4.7,2184
2022-11-02,AMAZON ,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.70,467.92,4351.66,21.9,,In Stock,4.3,1260
18/08/2022, Amazon,iPad,iPad Air (5th Gen) 64GB,NEW ,599,5570.70,600.09,5580.84,-0.2,,In Stock,4.8,772
2026-07-31,amazon ,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.70,449.58,4181.09,43.7,,In Stock,4.2,4641
2022-10-23,flipkart,iPhone,iPhone 13 Pro Max 256GB,new,1199,11150.70,1078.89,10033.68,10.0,,In Stock,4.9,1169
2021-12-14,Flipkart,Watch,Apple Watch Series 7 (45mm),new,429,3989.70,423.71,3940.50,1.2,,In Stock,4.7,156
2024-11-29,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,18590.70,1290.98,12006.11,35.4,Black Friday,In Stock,4.1,1882
2025-07-06,Flipkart,iPhone,iPhone 16 Pro 256GB,NEW ,1099,10220.70,1079.99,10043.91,1.7000000000000002,,In Stock,4.8,994
2022-06-27,amazon ,iPad,iPad Air (5th Gen) 64GB,NEW ,599,5570.70,603.96,5616.83,-0.8,,In Stock,4.4,241
11/10/2023,FLIPKART,Watch,Apple Watch Series 7 (45mm),New,429,3989.70,N/A,N/A,36.8,Big Billion Days,In Stock,4.5,3008
2026-07-25,amazon ,Mac,MacBook Air M3 256GB,new,1099,10220.70,894.82,8321.83,18.6,,In Stock,4.8,3473
2024-10-12,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.70,1512.14,14062.90,24.4,Big Billion Days,Low Stock,4.7,1813
31/01/2025,AMAZON ,iPhone,iPhone 15 Pro Max 256GB, New,1199,11150.70,1110.86,10331.00,7.399999999999999,,In Stock,4.8,2516
2025-12-08,FLIPKART,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.70,895.63,8329.36,10.3,,In Stock,4.6,1026
2026-06-23,flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,7895.70,584.64,5437.15,31.1,,In Stock,4.5,1480
2024-09-12,amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.70,195.56,1818.71,54.400000000000006,,Out of Stock,4.2,2834
2024-09-15,FLIPKART,iPad,iPad Pro 11-inch (M4) 256GB,new,999,9290.70,1008.49,9378.96,-0.8999999999999999,,In Stock,4.5,263
2022-06-25,amazon,Watch,Apple Watch Series 6 (44mm),NEW ,429,3989.70,325.78,3029.75,24.1,,In Stock,4.5,1013
2025-03-27,amazon ,Watch,Apple Watch Series 9 (45mm),NEW ,429,3989.70,333.47,3101.27,22.3,,In Stock,4.6,2894
2024-10-01,flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,735.0,6835.50,38.7,Big Billion Days,Out of Stock,4.3,3950
2024-11-01,Flipkart,iPhone,iPhone 14 Pro 128GB,NEW ,999,9290.70,798.81,7428.93,20.0,,In Stock,4.3,1788
2024-11-06,Flipkart,iPad,iPad (9th Gen) 64GB,NEW ,329,3059.70,199.29,1853.40,39.4,,Out of Stock,4.3,4122
2025-11-04, Amazon,Watch,Apple Watch Ultra,new,799,7430.70,493.66,4591.04,38.2,,Out of Stock,4.6,3771
2025-03-15, Amazon,Watch,Apple Watch Ultra,new,799,7430.70,608.23,5656.54,23.9,,In Stock,4.8,2509
2026-02-12,FLIPKART,Watch,Apple Watch Series X (45mm),NEW ,429,3989.70,328.0,3050.40,23.5,,In Stock,4.2,1711
30/03/2025,amazon ,Mac,MacBook Pro 14-inch M4 Pro 512GB,NEW ,1999,18590.70,N/A,N/A,0.4,,In Stock,4.4,738
2023-11-29,FLIPKART,Mac,MacBook Air M1 256GB,NEW ,999,9290.70,610.63,5678.86,38.9,Black Friday,Out of Stock,4.8,2876
2024-11-14, Flipkart ,iPad,iPad Pro 12.9-inch (M2) 256GB,NEW ,1199,11150.70,1007.33,9368.17,16.0,,In Stock,4.6,2856
2024-04-30,FLIPKART,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.70,159.05,1479.17,51.7,,In Stock,3.9,1437
2023-03-21,amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.70,n/a,n/a,15.4,,In Stock,4.2,663
17/07/2022,AMAZON ,Watch,Apple Watch Series 6 (44mm),NEW ,429,3989.70,272.69,2536.02,36.4,Prime Day,Low Stock,4.6,1550
2021-05-31,Amazon,iPhone,iPhone 12 Pro 128GB, New,999,9290.70,993.1,9235.83,0.6,,In Stock,4.8,641
2026-01-18,flipkart,iPhone,iPhone 16 128GB,new,799,7430.70,687.05,6389.57,14.000000000000002,,In Stock,4.8,1534
2024-11-09,Flipkart,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,810.46,7537.28,18.9,,In Stock,4.8,2380
2025-03-31,FLIPKART,Watch,Apple Watch Ultra 2,NEW ,799,7430.70,699.73,6507.49,12.4,,In Stock,4.3,2581
2022-04-25,amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.70,486.17,4521.38,39.2,,In Stock,4.1,1949
2025-11-29,flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,626.44,5825.89,43.0,Black Friday,Low Stock,4.1,2069
Jun 26 2025,flipkart,Watch,Apple Watch Series 9 (45mm),new,429,3989.70,324.9,3021.57,24.3,,In Stock,4.6,1244
2024-11-20,amazon ,iPad,iPad Pro 11-inch (M4) 256GB,NEW ,999,9290.70,852.39,7927.23,14.7,Black Friday,Out of Stock,4.4,575
Sep 24 2021,FLIPKART,Mac,MacBook Air M1 256GB,NEW ,999,9290.70,994.31,9247.08,0.5,,In Stock,4.8,1315
Oct 30 2025,FLIPKART,iPhone,iPhone 12 64GB,NEW ,799,7430.70,469.87,4369.79,41.2,,In Stock,4.8,3583
2025-08-25,flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,3989.70,--,--,26.700000000000003,,In Stock,4.0,658
2024-12-21,flipkart,iPhone,iPhone 16 128GB,NEW ,799,7430.70,790.98,7356.11,1.0,,In Stock,4.3,400
May 31 2026,amazon ,iPhone,iPhone 15 128GB,new,799,7430.70,595.59,5538.99,25.5,,In Stock,4.3,3430
2026-06-24,FLIPKART,iPhone,iPhone 16 Pro 256GB,new,1099,10220.70,1013.9,9429.27,7.7,,In Stock,4.4,1119
2025-04-19,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.70,557.83,5187.82,30.2,,In Stock,4.4,776
2024-12-11,Flipkart,Mac,MacBook Air M2 256GB, New,1199,11150.70,995.04,9253.87,17.0,,In Stock,4.4,1566
2022-12-04,FLIPKART,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,3989.70,272.64,2535.55,36.4,,In Stock,4.2,906
2025-06-19,amazon,iPad,iPad Pro 11-inch (M4) 256GB,NEW ,999,9290.70,894.46,8318.48,10.5,,Low Stock,4.9,1681
2024-01-15,flipkart,iPad,iPad Air (4th Gen) 64GB, New,599,5570.70,354.54,3297.22,40.8,,In Stock,4.3,5112
2023-10-23,FLIPKART,Watch,Apple Watch Ultra 2,New,799,7430.70,812.58,7556.99,-1.7000000000000002,,Out of Stock,4.6,166
2024-01-18,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,new,1999,18590.70,1997.11,18573.12,0.1,,Low Stock,4.3,492
2026-05-17,FLIPKART,iPhone,iPhone 17 128GB,New,849,7895.70,834.0,7756.20,1.7999999999999998,,In Stock,4.9,1080
15/10/2025,FLIPKART,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,634.36,5899.55,47.1,Big Billion Days,In Stock,4.5,1871
2026-05-23,flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.70,331.91,3086.76,22.6,,Out of Stock,4.7,3192
2023-11-22,amazon,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,1031.53,9593.23,14.000000000000002,Black Friday,Out of Stock,4.4,285
16/07/2024, Amazon,Watch,Apple Watch Series 9 (45mm), New,429,3989.70,388.48,3612.86,9.4,Prime Day,In Stock,4.8,1419
2022-04-01, Flipkart ,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,2011.13,18703.51,-0.6,,Out of Stock,4.3,833
2026-07-05,amazon,iPhone,iPhone 14 Pro 128GB, New,999,9290.70,712.71,6628.20,28.7,,In Stock,4.6,7092
2025-11-21, Amazon,iPad,iPad Pro 11-inch (M4) 256GB,new,999,9290.70,814.83,7577.92,18.4,Black Friday,In Stock,4.7,1672
Sep 11 2024,amazon,iPad,iPad Air (5th Gen) 64GB, New,599,5570.70,397.26,3694.52,33.7,,In Stock,4.8,2564
02/12/2024,Flipkart,iPhone,iPhone 12 64GB, New,799,7430.70,486.18,4521.47,39.2,,Out of Stock,4.8,3420
Mar 18 2024, Amazon,Mac,MacBook Air M3 256GB,new,1099,10220.70,1105.3,10279.29,-0.6,,In Stock,4.4,83
01/02/2026, Flipkart ,Watch,Apple Watch Ultra,NEW ,799,7430.70,508.84,4732.21,36.3,,Low Stock,4.6,2980
2025-09-26,FLIPKART,iPad,iPad Pro 12.9-inch (M2) 256GB,NEW ,1199,11150.70,989.26,9200.12,17.5,,In Stock,4.4,4445
2025-11-17, Flipkart ,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.70,384.08,3571.94,51.9,,In Stock,4.0,2951
2025-09-07,FLIPKART,Watch,Apple Watch Ultra 2,new,799,7430.70,699.33,6503.77,12.5,,Low Stock,4.9,1176
2021-12-16,Amazon,iPad,iPad (9th Gen) 64GB,NEW ,329,3059.70,322.87,3002.69,1.9,,In Stock,4.8,437
2023-08-11,FLIPKART,iPhone,iPhone 14 128GB, New,799,7430.70,814.83,7577.92,-2.0,,In Stock,4.9,874
2026-05-12,FLIPKART,Mac,MacBook Air M3 256GB,new,1099,10220.70,906.37,8429.24,17.5,,In Stock,4.8,2813
22/03/2025,AMAZON ,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,791.15,7357.70,20.8,,Low Stock,4.3,4299
18/05/2025, Flipkart ,iPad,iPad Pro 11-inch (M4) 256GB,NEW ,999,9290.70,896.43,8336.80,10.3,,In Stock,4.6,958
2024-12-23, Flipkart ,iPhone,iPhone 16 128GB, New,799,7430.70,801.82,7456.93,-0.4,,In Stock,4.4,207
15/09/2024,AMAZON ,iPhone,iPhone 15 Pro Max 256GB, New,1199,11150.70,1198.39,11145.03,0.1,,In Stock,4.2,1589
2023-12-12,FLIPKART,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.70,1117.07,10388.75,6.800000000000001,,In Stock,4.8,1061
2025-12-17,amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.70,152.34,1416.76,53.7,,Out of Stock,4.1,7552
2024-03-28,amazon ,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.70,2031.43,18892.30,-1.6,,Low Stock,4.2,577
2025-09-07,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.70,500.06,4650.56,37.4,,In Stock,3.8,2482
15/12/2024,amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.70,347.41,3230.91,56.49999999999999,,Out of Stock,4.1,6552
31/01/2026, Amazon,iPhone,iPhone 16 Pro 256GB,new,1099,10220.70,1014.43,9434.20,7.7,,In Stock,4.8,1585
2024-11-07,FLIPKART,iPad,iPad Air (5th Gen) 64GB,NEW ,599,5570.70,404.26,3759.62,32.5,,In Stock,4.5,2905
2023-02-23,AMAZON ,iPhone,iPhone 13 128GB,New,799,7430.70,685.33,6373.57,14.2,,In Stock,4.4,1480
2025-11-08,flipkart,Mac,MacBook Air M3 256GB,NEW ,1099,10220.70,990.81,9214.53,9.8,,In Stock,4.3,1282
2025-12-30,FLIPKART,iPhone,iPhone 14 Pro 128GB, New,999,9290.70,711.62,6618.07,28.8,,Out of Stock,4.7,2688
2022-12-31, Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,869.35,8084.96,27.500000000000004,,In Stock,4.1,846
2022-04-13,flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.70,490.13,4558.21,18.2,,In Stock,4.3,1409
14/02/2024,FLIPKART,iPad,iPad (9th Gen) 64GB,NEW ,329,3059.70,194.97,1813.22,40.7,,In Stock,4.4,1335
2025-05-16,amazon ,iPhone,iPhone 15 128GB,NEW ,799,7430.70,690.56,6422.21,13.6,,Out of Stock,4.3,3063
03/11/2024,FLIPKART,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.70,462.06,4297.16,42.2,,In Stock,4.3,3048
2024-05-17,FLIPKART,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.70,1982.38,18436.13,0.8,,In Stock,4.7,445
2023-01-08,amazon,iPhone,iPhone 12 Pro 128GB, New,999,9290.70,789.49,7342.26,21.0,,In Stock,4.5,1941
2024-10-04,FLIPKART,iPad,iPad Air (4th Gen) 64GB,NEW ,599,5570.70,312.85,2909.51,47.8,Big Billion Days,Out of Stock,4.6,4225
2024-03-21, Amazon,Watch,Apple Watch Series 9 (45mm),new,429,3989.70,427.01,3971.19,0.5,,In Stock,4.4,418
2024-04-16,amazon ,iPhone,iPhone 13 Pro Max 256GB, New,1199,11150.70,1000.45,9304.19,16.6,,In Stock,4.6,5070
2025-04-09,FLIPKART,iPad,iPad Air (4th Gen) 64GB,new,599,5570.70,356.86,3318.80,40.400000000000006,,Out of Stock,4.6,6461
2025-01-24,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.70,767.33,7136.17,30.2,,In Stock,4.2,1671
2024-02-25,amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.70,170.95,1589.84,48.0,,Low Stock,4.1,2164
2024-03-04,flipkart,iPhone,iPhone 15 Pro Max 256GB, New,1199,11150.70,1208.59,11239.89,-0.8,,In Stock,4.5,453
Jul 19 2023,amazon,Watch,Apple Watch Series 8 (45mm), New,429,3989.70,426.15,3963.20,0.7000000000000001,,In Stock,4.3,698
2025-06-16,FLIPKART,Mac,MacBook Air M1 256GB, New,999,9290.70,601.68,5595.62,39.8,,Low Stock,4.6,7732
13/10/2022,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.70,312.74,2908.48,47.8,Great Indian Festival,In Stock,4.4,3445
2023-07-07,AMAZON ,Watch,Apple Watch Ultra,Renewed/Refurbished,799,7430.70,633.52,5891.74,20.7,,Out of Stock,4.2,1174
2025-05-19,FLIPKART,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.70,1479.77,13761.86,26.0,,In Stock,4.4,4594
2025-09-26,flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,458.49,4263.96,54.1,,Out of Stock,4.3,7254
2022-01-04,amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,1966.78,18291.05,1.6,,In Stock,4.7,371
2023-10-02,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.70,711.69,6618.72,28.8,Great Indian Festival,In Stock,4.7,1110
2025-10-28,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB, New,1999,18590.70,1921.48,17869.76,3.9,,Out of Stock,4.9,3201
2025-02-23,flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.70,819.78,7623.95,17.9,,In Stock,4.2,733
2025-05-25, Amazon,iPhone,iPhone 14 Pro 128GB,NEW ,999,9290.70,808.47,7518.77,19.1,,In Stock,4.7,3915
2024-03-18,amazon ,iPad,iPad (9th Gen) 64GB,new,329,3059.70,193.74,1801.78,41.1,,In Stock,4.8,2360
2026-04-28,FLIPKART,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.70,1404.05,13057.67,29.8,,In Stock,4.1,1874
Jul 24 2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.70,818.18,7609.07,31.8,,In Stock,4.0,3741
2025-02-03,flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,855.38,7955.03,22.2,,In Stock,4.4,272
2026-03-19, Amazon,Watch,Apple Watch Series 8 (45mm), New,429,3989.70,253.61,2358.57,40.9,,Low Stock,4.7,6636
2026-03-05, Amazon,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,1013.38,9424.43,15.5,,In Stock,4.6,3423
2025-11-24,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.70,431.93,4016.95,45.9,Black Friday,Low Stock,4.2,4050
2026-02-24,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB, New,1999,18590.70,1577.0,14666.10,21.1,,Low Stock,4.6,3175
28/10/2024,flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.70,1204.37,11200.64,39.8,,In Stock,4.5,4699
2026-07-23, Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.70,205.15,1907.90,52.2,,In Stock,3.9,3381
Feb 04 2024,amazon ,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.70,320.15,2977.39,25.4,,In Stock,4.0,447
2023-11-05, Flipkart ,Watch,Apple Watch Series 9 (45mm),new,429,3989.70,420.9,3914.37,1.9,,In Stock,4.5,281
Oct 06 2024, Amazon,Mac,MacBook Air M2 256GB,NEW ,1199,11150.70,850.16,7906.49,29.1,Great Indian Festival,In Stock,4.3,2363
19/07/2026, Amazon,iPhone,iPhone 14 128GB, New,799,7430.70,496.58,4618.19,37.9,,Low Stock,4.7,6366
2024-03-18,FLIPKART,iPhone,iPhone 15 128GB, New,799,7430.70,785.5,7305.15,1.7000000000000002,,In Stock,4.7,326
2025-09-26,FLIPKART,iPhone,iPhone 16 128GB,NEW ,799,7430.70,689.92,6416.26,13.7,,Out of Stock,4.3,1946
05/05/2024,AMAZON ,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.70,659.49,6133.26,34.0,,In Stock,4.2,2960
2022-04-23, Flipkart ,iPhone,iPhone 12 Pro 128GB,New,999,9290.70,897.87,8350.19,10.1,,In Stock,4.8,1473
2025-10-01, Flipkart ,iPhone,iPhone 15 Pro Max 256GB, New,1199,11150.70,691.27,6428.81,42.3,Big Billion Days,In Stock,4.9,3428
2025-03-11,FLIPKART,iPad,iPad Pro 11-inch (M1) 128GB, New,799,7430.70,493.98,4594.01,38.2,,Out of Stock,4.6,7442
Jun 29 2025,amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.70,1427.97,13280.12,28.6,,In Stock,4.3,1314
2024-10-31,Amazon,Watch,Apple Watch Series X (45mm), New,429,3989.70,426.66,3967.94,0.5,,In Stock,4.2,249
2024-10-10,amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.70,582.91,5421.06,41.7,Great Indian Festival,In Stock,4.1,828
2023-11-29,Amazon,iPad,iPad Air (5th Gen) 64GB,new,599,5570.70,445.76,4145.57,25.6,Black Friday,In Stock,4.4,1111
2023-10-03,flipkart,iPad,iPad Pro 11-inch (M1) 128GB,new,799,7430.70,489.43,4551.70,38.7,Big Billion Days,Out of Stock,4.7,3422
