Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2025-01-11,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,814.77,7577.36,32.0,Unknown,Out of Stock,4.4,5289
2026-08-04,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1915.07,17810.15,4.2,Unknown,Out of Stock,4.6,855
2026-06-05,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,499.68,4647.02,37.5,Unknown,Out of Stock,4.8,6106
2023-08-16,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1910.62,17768.77,4.4,Unknown,In Stock,4.7,2152
2024-12-03,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,704.27,6549.71,29.5,Unknown,Low Stock,4.2,3868
2024-10-31,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,7430.7,469.06,4362.26,41.3,Unknown,In Stock,4.4,1146
2021-12-20,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,890.13,8278.21,10.9,Unknown,In Stock,4.4,952
2024-07-04,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,793.84,7382.71,0.6,Unknown,Low Stock,4.5,363
2026-05-04,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1002.97,9327.62,16.3,Unknown,In Stock,4.4,1605
2025-07-31,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,18590.7,1472.05,13690.07,26.4,Unknown,Out of Stock,3.9,2299
2025-02-22,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,457.49,4254.66,54.2,Unknown,Out of Stock,4.2,5463
2026-01-06,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,837.39,7787.73,1.4,Unknown,Low Stock,4.5,831
2023-04-30,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1876.44,17450.89,6.1,Unknown,In Stock,4.7,2632
2026-04-12,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,327.67,3047.33,23.6,Unknown,In Stock,4.8,1028
2024-10-03,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,933.05,8677.36,22.2,Unknown,In Stock,4.5,2826
2026-06-20,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1582.77,14719.76,20.8,Unknown,Low Stock,4.2,2526
2023-09-24,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1393.44,12958.99,30.3,Unknown,Low Stock,4.1,498
2024-10-19,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,789.57,7343.0,1.2,Unknown,In Stock,4.4,107
2025-09-03,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,695.11,6464.52,13.0,Unknown,In Stock,4.7,1005
2025-02-23,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,801.23,7451.44,19.8,Unknown,In Stock,4.4,4323
2023-08-30,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,7430.7,566.02,5263.99,29.2,Unknown,In Stock,3.9,1703
2022-01-11,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,332.34,3090.76,22.5,Unknown,Out of Stock,4.8,1782
2021-01-09,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,424.71,3949.8,1.0,Unknown,In Stock,4.8,199
2024-07-04,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1094.88,10182.38,8.7,Unknown,Out of Stock,4.4,886
2025-10-27,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,492.57,4580.9,38.4,Unknown,Out of Stock,4.5,1607
2024-10-10,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,518.92,4825.96,35.099999999999994,Great Indian Festival,In Stock,4.3,1183
2025-11-10,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,218.85,2035.31,63.5,Great Indian Festival,In Stock,4.0,4808
2023-04-02,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1085.04,10090.87,9.5,Unknown,In Stock,4.8,1874
2023-11-16,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,786.67,7316.03,1.5,Unknown,Out of Stock,4.3,218
2024-05-16,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1903.11,17698.92,4.8,Unknown,In Stock,4.7,2426
2022-07-05,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,328.58,3055.79,0.1,Unknown,In Stock,4.3,1271
2025-10-04,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.7,1399.25,13013.03,30.0,Unknown,In Stock,4.0,753
2021-08-17,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,588.67,5474.63,26.3,Unknown,In Stock,4.0,385
2025-01-11,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,766.87,7131.89,30.2,Unknown,In Stock,4.2,887
2022-07-21,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1208.35,11237.66,-0.8,Unknown,Out of Stock,4.2,1425
2026-02-15,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,471.58,4385.69,41.0,Unknown,Low Stock,4.8,3946
2026-03-13,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1874.34,17431.36,6.2,Unknown,In Stock,4.7,2184
2022-02-11,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,467.92,4351.66,21.9,Unknown,In Stock,4.3,1260
2022-08-18,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,600.09,5580.84,-0.2,Unknown,In Stock,4.8,772
2022-10-23,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1078.89,10033.68,10.0,Unknown,In Stock,4.9,1169
2021-12-14,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,423.71,3940.5,1.2,Unknown,In Stock,4.7,156
2024-11-29,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,18590.7,1290.98,12006.11,35.4,Black Friday,In Stock,4.1,1882
2025-06-07,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1079.99,10043.91,1.7000000000000002,Unknown,In Stock,4.8,994
2022-06-27,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,603.96,5616.83,-0.8,Unknown,In Stock,4.4,241
2026-07-25,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,894.82,8321.83,18.6,Unknown,In Stock,4.8,3473
2024-12-10,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1512.14,14062.9,24.4,Big Billion Days,Low Stock,4.7,1813
2025-08-12,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,895.63,8329.36,10.3,Unknown,In Stock,4.6,1026
2026-06-23,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,7895.7,584.64,5437.15,31.1,Unknown,In Stock,4.5,1480
2024-12-09,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,195.56,1818.71,54.400000000000006,Unknown,Out of Stock,4.2,2834
2024-09-15,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,1008.49,9378.96,-0.8999999999999999,Unknown,In Stock,4.5,263
2022-06-25,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,325.78,3029.75,24.1,Unknown,In Stock,4.5,1013
2025-03-27,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,333.47,3101.27,22.3,Unknown,In Stock,4.6,2894
2024-01-10,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,735.0,6835.5,38.7,Big Billion Days,Out of Stock,4.3,3950
2024-01-11,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,798.81,7428.93,20.0,Unknown,In Stock,4.3,1788
2024-06-11,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,199.29,1853.4,39.4,Unknown,Out of Stock,4.3,4122
2025-04-11,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,493.66,4591.04,38.2,Unknown,Out of Stock,4.6,3771
2025-03-15,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,608.23,5656.54,23.9,Unknown,In Stock,4.8,2509
2026-12-02,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,328.0,3050.4,23.5,Unknown,In Stock,4.2,1711
2023-11-29,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,610.63,5678.86,38.9,Black Friday,Out of Stock,4.8,2876
2024-11-14,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1007.33,9368.17,16.0,Unknown,In Stock,4.6,2856
2024-04-30,Flipkart,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,159.05,1479.17,51.7,Unknown,In Stock,3.9,1437
2022-07-17,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,272.69,2536.02,36.4,Prime Day,Low Stock,4.6,1550
2021-05-31,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,993.1,9235.83,0.6,Unknown,In Stock,4.8,641
2026-01-18,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,687.05,6389.57,14.000000000000002,Unknown,In Stock,4.8,1534
2024-09-11,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,810.46,7537.28,18.9,Unknown,In Stock,4.8,2380
2025-03-31,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,699.73,6507.49,12.4,Unknown,In Stock,4.3,2581
2022-04-25,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,486.17,4521.38,39.2,Unknown,In Stock,4.1,1949
2025-11-29,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,626.44,5825.89,43.0,Black Friday,Low Stock,4.1,2069
2024-11-20,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,852.39,7927.23,14.7,Black Friday,Out of Stock,4.4,575
2021-09-24,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,994.31,9247.08,0.5,Unknown,In Stock,4.8,1315
2025-10-30,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,469.87,4369.79,41.2,Unknown,In Stock,4.8,3583
2026-05-31,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,595.59,5538.99,25.5,Unknown,In Stock,4.3,3430
2026-06-24,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1013.9,9429.27,7.7,Unknown,In Stock,4.4,1119
2025-04-19,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,557.83,5187.82,30.2,Unknown,In Stock,4.4,776
2024-11-12,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,995.04,9253.87,17.0,Unknown,In Stock,4.4,1566
2022-04-12,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,3989.7,272.64,2535.55,36.4,Unknown,In Stock,4.2,906
2025-06-19,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,894.46,8318.48,10.5,Unknown,Low Stock,4.9,1681
2024-01-15,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,354.54,3297.22,40.8,Unknown,In Stock,4.3,5112
2023-10-23,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,812.58,7556.99,-1.7000000000000002,Unknown,Out of Stock,4.6,166
2024-01-18,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1997.11,18573.12,0.1,Unknown,Low Stock,4.3,492
2026-05-17,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,834.0,7756.2,1.7999999999999998,Unknown,In Stock,4.9,1080
2025-10-15,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,634.36,5899.55,47.1,Big Billion Days,In Stock,4.5,1871
2026-05-23,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,331.91,3086.76,22.6,Unknown,Out of Stock,4.7,3192
2023-11-22,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1031.53,9593.23,14.000000000000002,Black Friday,Out of Stock,4.4,285
2024-07-16,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,388.48,3612.86,9.4,Prime Day,In Stock,4.8,1419
2022-01-04,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,2011.13,18703.51,-0.6,Unknown,Out of Stock,4.3,833
2026-05-07,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,712.71,6628.2,28.7,Unknown,In Stock,4.6,7092
2025-11-21,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,814.83,7577.92,18.4,Black Friday,In Stock,4.7,1672
2024-12-02,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,486.18,4521.47,39.2,Unknown,Out of Stock,4.8,3420
2024-03-18,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,1105.3,10279.29,-0.6,Unknown,In Stock,4.4,83
2026-02-01,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,508.84,4732.21,36.3,Unknown,Low Stock,4.6,2980
2025-09-26,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,989.26,9200.12,17.5,Unknown,In Stock,4.4,4445
2025-11-17,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,384.08,3571.94,51.9,Unknown,In Stock,4.0,2951
2025-07-09,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,699.33,6503.77,12.5,Unknown,Low Stock,4.9,1176
2021-12-16,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,322.87,3002.69,1.9,Unknown,In Stock,4.8,437
2023-11-08,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.7,814.83,7577.92,-2.0,Unknown,In Stock,4.9,874
2026-12-05,Flipkart,Mac,MacBook Air M3 256GB,New,1099,10220.7,906.37,8429.24,17.5,Unknown,In Stock,4.8,2813
2025-03-22,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,791.15,7357.7,20.8,Unknown,Low Stock,4.3,4299
2025-05-18,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,896.43,8336.8,10.3,Unknown,In Stock,4.6,958
2024-12-23,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,801.82,7456.93,-0.4,Unknown,In Stock,4.4,207
2024-09-15,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1198.39,11145.03,0.1,Unknown,In Stock,4.2,1589
2025-12-17,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,152.34,1416.76,53.7,Unknown,Out of Stock,4.1,7552
2024-03-28,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,2031.43,18892.3,-1.6,Unknown,Low Stock,4.2,577
2025-07-09,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,500.06,4650.56,37.4,Unknown,In Stock,3.8,2482
2024-12-15,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,347.41,3230.91,56.49999999999999,Unknown,Out of Stock,4.1,6552
2026-01-31,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1014.43,9434.2,7.7,Unknown,In Stock,4.8,1585
2024-07-11,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,404.26,3759.62,32.5,Unknown,In Stock,4.5,2905
2023-02-23,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,685.33,6373.57,14.2,Unknown,In Stock,4.4,1480
2025-08-11,Flipkart,Mac,MacBook Air M3 256GB,New,1099,10220.7,990.81,9214.53,9.8,Unknown,In Stock,4.3,1282
2022-12-31,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,869.35,8084.96,27.500000000000004,Unknown,In Stock,4.1,846
2022-04-13,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,490.13,4558.21,18.2,Unknown,In Stock,4.3,1409
2024-02-14,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,194.97,1813.22,40.7,Unknown,In Stock,4.4,1335
2025-05-16,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,690.56,6422.21,13.6,Unknown,Out of Stock,4.3,3063
2024-11-03,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,462.06,4297.16,42.2,Unknown,In Stock,4.3,3048
2024-05-17,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1982.38,18436.13,0.8,Unknown,In Stock,4.7,445
2023-08-01,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,789.49,7342.26,21.0,Unknown,In Stock,4.5,1941
2024-04-10,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,312.85,2909.51,47.8,Big Billion Days,Out of Stock,4.6,4225
2024-03-21,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,427.01,3971.19,0.5,Unknown,In Stock,4.4,418
2024-04-16,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1000.45,9304.19,16.6,Unknown,In Stock,4.6,5070
2025-09-04,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,356.86,3318.8,40.400000000000006,Unknown,Out of Stock,4.6,6461
2025-01-24,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.7,767.33,7136.17,30.2,Unknown,In Stock,4.2,1671
2024-02-25,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,170.95,1589.84,48.0,Unknown,Low Stock,4.1,2164
2024-04-03,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1208.59,11239.89,-0.8,Unknown,In Stock,4.5,453
2023-07-19,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,426.15,3963.2,0.7000000000000001,Unknown,In Stock,4.3,698
2025-06-16,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,601.68,5595.62,39.8,Unknown,Low Stock,4.6,7732
2022-10-13,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,312.74,2908.48,47.8,Great Indian Festival,In Stock,4.4,3445
2023-07-07,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,7430.7,633.52,5891.74,20.7,Unknown,Out of Stock,4.2,1174
2025-05-19,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1479.77,13761.86,26.0,Unknown,In Stock,4.4,4594
2022-04-01,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1966.78,18291.05,1.6,Unknown,In Stock,4.7,371
2023-02-10,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,711.69,6618.72,28.8,Great Indian Festival,In Stock,4.7,1110
2025-10-28,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1921.48,17869.76,3.9,Unknown,Out of Stock,4.9,3201
2025-02-23,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,819.78,7623.95,17.9,Unknown,In Stock,4.2,733
2025-05-25,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,808.47,7518.77,19.1,Unknown,In Stock,4.7,3915
2024-03-18,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,193.74,1801.78,41.1,Unknown,In Stock,4.8,2360
2026-04-28,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.7,1404.05,13057.67,29.8,Unknown,In Stock,4.1,1874
2025-07-24,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,818.18,7609.07,31.8,Unknown,In Stock,4.0,3741
2025-03-02,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,855.38,7955.03,22.2,Unknown,In Stock,4.4,272
2026-03-19,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,253.61,2358.57,40.9,Unknown,Low Stock,4.7,6636
2026-05-03,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1013.38,9424.43,15.5,Unknown,In Stock,4.6,3423
2025-11-24,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.7,431.93,4016.95,45.9,Black Friday,Low Stock,4.2,4050
2026-02-24,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1577.0,14666.1,21.1,Unknown,Low Stock,4.6,3175
2024-10-28,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1204.37,11200.64,39.8,Unknown,In Stock,4.5,4699
2024-02-04,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,320.15,2977.39,25.4,Unknown,In Stock,4.0,447
2023-05-11,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,420.9,3914.37,1.9,Unknown,In Stock,4.5,281
2024-10-06,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,850.16,7906.49,29.1,Great Indian Festival,In Stock,4.3,2363
2026-07-19,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,496.58,4618.19,37.9,Unknown,Low Stock,4.7,6366
2024-03-18,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,785.5,7305.15,1.7000000000000002,Unknown,In Stock,4.7,326
2025-09-26,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,689.92,6416.26,13.7,Unknown,Out of Stock,4.3,1946
2024-05-05,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.7,659.49,6133.26,34.0,Unknown,In Stock,4.2,2960
2022-04-23,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,897.87,8350.19,10.1,Unknown,In Stock,4.8,1473
2025-11-03,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,493.98,4594.01,38.2,Unknown,Out of Stock,4.6,7442
2025-06-29,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1427.97,13280.12,28.6,Unknown,In Stock,4.3,1314
2024-10-31,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,426.66,3967.94,0.5,Unknown,In Stock,4.2,249
2024-10-10,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,582.91,5421.06,41.7,Great Indian Festival,In Stock,4.1,828
2023-11-29,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,445.76,4145.57,25.6,Black Friday,In Stock,4.4,1111
2023-03-10,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,489.43,4551.7,38.7,Big Billion Days,Out of Stock,4.7,3422
2022-10-25,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.7,720.4,6699.72,27.9,Unknown,In Stock,4.4,230
2021-10-20,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,806.67,7502.03,-1.0,Unknown,Out of Stock,4.3,632
2023-03-21,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,710.71,6609.6,11.0,Unknown,Low Stock,4.8,1964
2025-05-30,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,424.46,3947.48,1.1,Unknown,Low Stock,4.9,1290
2023-12-19,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,688.25,6400.73,31.1,Unknown,Out of Stock,4.5,3299
2022-09-11,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,663.68,6172.22,33.6,Unknown,In Stock,4.4,1521
2022-09-10,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,667.42,6207.01,33.2,Big Billion Days,In Stock,4.4,2916
2025-03-12,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,849.54,7900.72,-0.1,Unknown,In Stock,4.7,425
2025-07-23,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,987.82,9186.73,10.1,Unknown,In Stock,4.7,1566
2023-04-30,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1111.05,10332.77,7.3,Unknown,In Stock,4.7,3034
2025-07-17,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,686.27,6382.31,42.8,Prime Day,Out of Stock,4.5,1801
2026-07-09,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,270.18,2512.67,54.900000000000006,Unknown,Low Stock,4.0,5232
2026-12-02,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,255.55,2376.62,40.400000000000006,Unknown,Out of Stock,4.7,4418
2023-10-13,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,544.22,5061.25,31.9,Big Billion Days,In Stock,4.4,67
2026-07-29,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,504.6,4692.78,36.8,Unknown,Out of Stock,4.5,7420
2026-10-02,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,888.37,8261.84,25.9,Unknown,Out of Stock,4.4,3366
2026-01-27,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,183.4,1705.62,57.2,Unknown,In Stock,4.4,1609
2025-05-03,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,847.03,7877.38,22.9,Unknown,In Stock,4.3,901
2026-04-02,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,583.43,5425.9,27.0,Unknown,In Stock,4.4,1366
2026-02-16,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1016.27,9451.31,15.2,Unknown,In Stock,4.4,4391
2025-07-06,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,797.64,7418.05,0.2,Unknown,Low Stock,4.5,1080
2025-07-27,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,253.13,2354.11,41.0,Unknown,In Stock,4.5,1957
2026-12-06,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,849.7,7902.21,-0.1,Unknown,Low Stock,4.4,533
2024-07-07,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,712.05,6622.07,28.7,Unknown,Out of Stock,4.7,2361
2025-02-06,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,355.97,3310.52,40.6,Unknown,In Stock,4.6,6968
2024-01-29,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,256.79,2388.15,57.1,Unknown,In Stock,4.3,5208
2025-07-03,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,698.13,6492.61,12.6,Unknown,In Stock,4.3,2768
